89,35,13,13,10,6,3,4,1,1,1
35,39,11,6,9,5,3,4,1,1,1
13,11,15,1,7,5,3,3,1,1,1
13,6,1,15,2,2,0,1,1,1,1
10,9,7,2,12,4,2,2,1,1,1
6,5,5,2,4,9,0,2,1,1,1
3,3,3,0,2,0,4,1,0,0,0
4,4,3,1,2,2,1,4,1,1,1
1,1,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,0,1,1,1,1
